Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 31601457, "2023/10/14 0:32:44", 16000089249, RIGHT, 924.00, 8.00, 417.00, 8.66, 63.38
RIGHT, 31652576, "2023/10/14 0:33:35", 16000015862, LEFT, 14438.00, 113.00, 5596.00, 7.83, 78.25
RIGHT, 31656259, "2023/10/14 0:33:39", 16000015862, LEFT, 782.00, 7.00, 254.00, 8.95, 75.43
RIGHT, 31993817, "2023/10/14 0:39:17", 16000217412, RIGHT, 6803.00, 55.00, 2446.00, 8.08, 79.22
RIGHT, 32306568, "2023/10/14 0:44:30", 16000217412, RIGHT, 4265.00, 35.00, 1331.00, 8.21, 83.83
RIGHT, 32401300, "2023/10/14 0:46:05", 16000089249, RIGHT, 4806.00, 40.00, 1831.00, 8.32, 74.37
RIGHT, 32797928, "2023/10/14 0:52:42", 16000015862, LEFT, 11663.00, 96.00, 4119.00, 8.23, 78.58
RIGHT, 32817161, "2023/10/14 0:53:01", 16000217412, LEFT, 7914.00, 58.00, 2361.00, 7.33, 95.74
RIGHT, 32819714, "2023/10/14 0:53:04", 16000089249, RIGHT, 8619.00, 66.00, 3257.00, 7.66, 81.24
RIGHT, 32821442, "2023/10/14 0:53:05", 16000217412, LEFT, 2796.00, 19.00, 798.00, 6.80, 105.16
RIGHT, 32823814, "2023/10/14 0:53:08", 16000089249, RIGHT, 2212.00, 15.00, 692.00, 6.78, 101.33
RIGHT, 32836976, "2023/10/14 0:53:21", 16000217412, LEFT, 676.00, 6.00, 243.00, 8.88, 72.17
RIGHT, 33253577, "2023/10/14 1:00:18", 16000015862, RIGHT, 2145.00, 21.00, 803.00, 9.79, 63.90
RIGHT, 33313250, "2023/10/14 1:01:17", 16000213436, LEFT, 9256.00, 70.00, 2863.00, 7.56, 91.33
RIGHT, 33352687, "2023/10/14 1:01:57", 16000213436, LEFT, 4234.00, 31.00, 1326.00, 7.32, 93.81
RIGHT, 33431396, "2023/10/14 1:03:16", 16000218931, LEFT, 7378.00, 53.00, 2347.00, 7.18, 94.92
RIGHT, 33438965, "2023/10/14 1:03:23", 16000089249, RIGHT, 4836.00, 40.00, 2017.00, 8.27, 70.47
RIGHT, 33454981, "2023/10/14 1:03:39", 16000217412, RIGHT, 4825.00, 40.00, 1530.00, 8.29, 82.37
RIGHT, 33560466, "2023/10/14 1:05:25", 16000015862, RIGHT, 16507.00, 127.00, 5961.00, 7.69, 83.04
RIGHT, 33870217, "2023/10/14 1:10:35", 16000218931, RIGHT, 4763.00, 35.00, 1447.00, 7.35, 94.74
RIGHT, 33879156, "2023/10/14 1:10:44", 16000217412, RIGHT, 2953.00, 25.00, 1021.00, 8.47, 77.28
RIGHT, 33957316, "2023/10/14 1:12:02", 16000218931, RIGHT, 8483.00, 65.00, 2950.00, 7.66, 85.12
RIGHT, 34490275, "2023/10/14 1:20:55", 16000217412, LEFT, 6561.00, 52.00, 2189.00, 7.93, 84.08
RIGHT, 34750585, "2023/10/14 1:25:16", 16000015862, LEFT, 9235.00, 75.00, 2934.00, 8.12, 84.01
RIGHT, 35603170, "2023/10/14 1:39:29", 16000218931, RIGHT, 353.00, 4.00, 157.00, 11.33, 49.00
RIGHT, 35839388, "2023/10/14 1:43:26", 16000218931, LEFT, 4472.00, 35.00, 1467.00, 7.83, 85.86
RIGHT, 35848527, "2023/10/14 1:43:35", 16000218931, LEFT, 3078.00, 24.00, 1038.00, 7.80, 85.00
RIGHT, 38093979, "2023/10/14 2:21:02", 16000213436, RIGHT, 8989.00, 65.00, 2649.00, 7.23, 97.54
RIGHT, 41542416, "2023/10/14 3:18:33", 16000015862, LEFT, 7464.00, 61.00, 2508.00, 8.17, 81.25
RIGHT, 41934066, "2023/10/14 3:25:05", 16000015862, LEFT, 6604.00, 49.00, 1952.00, 7.42, 94.94
RIGHT, 41943816, "2023/10/14 3:25:15", 16000015862, LEFT, 2978.00, 26.00, 918.00, 8.73, 79.23
RIGHT, 42508976, "2023/10/14 3:34:41", 16000015862, RIGHT, 15757.00, 112.00, 5134.00, 7.11, 94.85
RIGHT, 42555390, "2023/10/14 3:35:27", 16000218931, RIGHT, 8786.00, 63.00, 2706.00, 7.17, 96.51
RIGHT, 42616179, "2023/10/14 3:36:28", 16000218931, LEFT, 4698.00, 37.00, 1678.00, 7.88, 81.62
RIGHT, 43132002, "2023/10/14 3:45:04", 16000218931, LEFT, 5012.00, 39.00, 1471.00, 7.78, 90.79
RIGHT, 43140626, "2023/10/14 3:45:13", 16000218931, LEFT, 4447.00, 35.00, 1677.00, 7.87, 79.14
RIGHT, 43179906, "2023/10/14 3:45:52", 16000213436, RIGHT, 12173.00, 94.00, 4165.00, 7.72, 85.19
RIGHT, 43366840, "2023/10/14 3:48:59", 16000213436, RIGHT, 2983.00, 24.00, 877.00, 8.05, 87.75
RIGHT, 43372290, "2023/10/14 3:49:05", 16000218931, RIGHT, 3482.00, 27.00, 1048.00, 7.75, 90.15
RIGHT, 43567587, "2023/10/14 3:52:20", 16000218931, LEFT, 5970.00, 48.00, 2020.00, 8.04, 82.29
RIGHT, 43579135, "2023/10/14 3:52:32", 16000218931, RIGHT, 3068.00, 23.00, 1096.00, 7.50, 85.74
RIGHT, 43588732, "2023/10/14 3:52:41", 16000213436, RIGHT, 7155.00, 52.00, 2086.00, 7.27, 97.48
RIGHT, 43753022, "2023/10/14 3:55:26", 16000213436, LEFT, 12474.00, 93.00, 3831.00, 7.46, 92.94
RIGHT, 43779255, "2023/10/14 3:55:52", 16000218931, RIGHT, 5713.00, 45.00, 1994.00, 7.88, 82.64
RIGHT, 43873493, "2023/10/14 3:57:26", 16000218931, RIGHT, 6551.00, 53.00, 2351.00, 8.09, 79.25
RIGHT, 43883364, "2023/10/14 3:57:36", 16000218931, RIGHT, 6899.00, 51.00, 2730.00, 7.39, 81.75
RIGHT, 44130350, "2023/10/14 4:01:43", 16000213436, RIGHT, 9235.00, 65.00, 2531.00, 7.04, 103.14
RIGHT, 44278094, "2023/10/14 4:04:11", 16000213436, RIGHT, 14587.00, 106.00, 4368.00, 7.27, 96.41
RIGHT, 44450831, "2023/10/14 4:07:04", 16000218931, RIGHT, 6094.00, 49.00, 2112.00, 8.04, 81.27
RIGHT, 44473202, "2023/10/14 4:07:26", 16000217412, LEFT, 5057.00, 34.00, 1435.00, 6.72, 106.53
RIGHT, 44726289, "2023/10/14 4:11:40", 16000217412, LEFT, 4795.00, 40.00, 1515.00, 8.34, 82.00
RIGHT, 44802821, "2023/10/14 4:12:56", 16000218931, RIGHT, 4184.00, 34.00, 1371.00, 8.13, 82.74
RIGHT, 44943468, "2023/10/14 4:15:17", 16000218931, RIGHT, 5819.00, 47.00, 2065.00, 8.08, 79.87
RIGHT, 44951325, "2023/10/14 4:15:25", 16000218931, RIGHT, 5925.00, 46.00, 2362.00, 7.76, 77.46
RIGHT, 44978866, "2023/10/14 4:15:53", 16000213436, RIGHT, 3628.00, 27.00, 1003.00, 7.44, 97.22
RIGHT, 45000026, "2023/10/14 4:16:14", 16000213436, RIGHT, 3563.00, 30.00, 1053.00, 8.42, 83.67
RIGHT, 45012690, "2023/10/14 4:16:26", 16000015862, RIGHT, 7808.00, 64.00, 2578.00, 8.20, 81.72
RIGHT, 45025031, "2023/10/14 4:16:39", 16000218931, RIGHT, 8069.00, 58.00, 2801.00, 7.19, 90.83
RIGHT, 45029308, "2023/10/14 4:16:43", 16000218931, RIGHT, 1827.00, 13.00, 624.00, 7.12, 92.54
RIGHT, 45061904, "2023/10/14 4:17:16", 16000015862, RIGHT, 3507.00, 29.00, 1109.00, 8.27, 82.69
RIGHT, 45186991, "2023/10/14 4:19:21", 16000217412, RIGHT, 7657.00, 58.00, 2345.00, 7.57, 91.59
RIGHT, 45230524, "2023/10/14 4:20:04", 16000015862, RIGHT, 8960.00, 69.00, 2939.00, 7.70, 87.26
RIGHT, 45253317, "2023/10/14 4:20:27", 16000217412, LEFT, 5663.00, 43.00, 1736.00, 7.59, 91.33
RIGHT, 45312486, "2023/10/14 4:21:26", 16000015862, LEFT, 2992.00, 27.00, 944.00, 9.02, 75.85
RIGHT, 45402317, "2023/10/14 4:22:56", 16000089249, LEFT, 8518.00, 68.00, 3157.00, 7.98, 78.84
RIGHT, 45404500, "2023/10/14 4:22:59", 16000089249, LEFT, 580.00, 5.00, 245.00, 8.62, 67.00
RIGHT, 45504609, "2023/10/14 4:24:39", 16000015862, LEFT, 212.00, 3.00, 86.00, 14.15, 42.00
RIGHT, 45536649, "2023/10/14 4:25:11", 16000213436, RIGHT, 10814.00, 75.00, 2656.00, 6.94, 108.77
RIGHT, 45547361, "2023/10/14 4:25:22", 16000015862, RIGHT, 6525.00, 52.00, 2199.00, 7.97, 83.19
RIGHT, 45554232, "2023/10/14 4:25:28", 16000089249, RIGHT, 3350.00, 28.00, 1199.00, 8.36, 76.82
RIGHT, 45763939, "2023/10/14 4:28:58", 16000218931, RIGHT, 9003.00, 68.00, 3160.00, 7.55, 85.93
RIGHT, 45788550, "2023/10/14 4:29:23", 16000089249, RIGHT, 4937.00, 41.00, 1892.00, 8.30, 74.27
RIGHT, 45796046, "2023/10/14 4:29:30", 16000218931, RIGHT, 1166.00, 11.00, 444.00, 9.43, 65.64
RIGHT, 45799089, "2023/10/14 4:29:33", 16000217412, LEFT, 8269.00, 62.00, 2830.00, 7.50, 87.73
RIGHT, 45833137, "2023/10/14 4:30:08", 16000089249, LEFT, 3674.00, 32.00, 1538.00, 8.71, 66.75
RIGHT, 45917384, "2023/10/14 4:31:32", 16000213436, LEFT, 10103.00, 80.00, 3282.00, 7.92, 85.26
RIGHT, 45919480, "2023/10/14 4:31:34", 16000213436, LEFT, 525.00, 4.00, 166.00, 7.62, 89.75
RIGHT, 45930078, "2023/10/14 4:31:45", 16000218931, LEFT, 2690.00, 23.00, 891.00, 8.55, 78.22
RIGHT, 46209540, "2023/10/14 4:36:24", 16000089249, RIGHT, 7257.00, 57.00, 2731.00, 7.85, 79.40
RIGHT, 46296709, "2023/10/14 4:37:51", 16000015862, RIGHT, 5506.00, 43.00, 1631.00, 7.81, 90.12
RIGHT, 46425701, "2023/10/14 4:40:01", 16000218931, LEFT, 8142.00, 64.00, 2648.00, 7.86, 85.84
RIGHT, 46433617, "2023/10/14 4:40:09", 16000218931, LEFT, 1513.00, 13.00, 559.00, 8.59, 73.38
RIGHT, 46439479, "2023/10/14 4:40:14", 16000217412, LEFT, 2766.00, 25.00, 960.00, 9.04, 72.24
RIGHT, 46460722, "2023/10/14 4:40:36", 16000089249, LEFT, 10052.00, 80.00, 4205.00, 7.96, 73.09
RIGHT, 46484050, "2023/10/14 4:40:59", 16000218931, RIGHT, 3412.00, 29.00, 1221.00, 8.50, 75.55
RIGHT, 46503427, "2023/10/14 4:41:18", 16000089249, LEFT, 2730.00, 15.00, 599.00, 5.49, 142.07
RIGHT, 47000976, "2023/10/14 4:49:36", 16000015862, RIGHT, 9291.00, 73.00, 3246.00, 7.86, 82.81
RIGHT, 47091471, "2023/10/14 4:51:07", 16000218931, LEFT, 4083.00, 34.00, 1321.00, 8.33, 81.24
RIGHT, 47110428, "2023/10/14 4:51:26", 16000213436, LEFT, 2613.00, 23.00, 913.00, 8.80, 73.91
RIGHT, 47112630, "2023/10/14 4:51:28", 16000213436, LEFT, 1171.00, 11.00, 449.00, 9.39, 65.64
RIGHT, 47185032, "2023/10/14 4:52:41", 16000218931, LEFT, 1615.00, 16.00, 567.00, 9.91, 65.50
RIGHT, 47220455, "2023/10/14 4:53:16", 16000015862, RIGHT, 3608.00, 30.00, 1131.00, 8.31, 82.57
RIGHT, 47256443, "2023/10/14 4:53:52", 16000089249, RIGHT, 8257.00, 67.00, 3342.00, 8.11, 73.36
RIGHT, 47367951, "2023/10/14 4:55:44", 16000015862, LEFT, 11517.00, 95.00, 4137.00, 8.25, 77.68
RIGHT, 47729177, "2023/10/14 5:01:45", 16000089249, RIGHT, 8742.00, 68.00, 2530.00, 7.78, 91.35
RIGHT, 47873090, "2023/10/14 5:04:09", 16000213436, RIGHT, 6586.00, 50.00, 1838.00, 7.59, 94.96
RIGHT, 47954179, "2023/10/14 5:05:30", 16000218931, RIGHT, 6586.00, 42.00, 1821.00, 6.38, 113.45
RIGHT, 47959739, "2023/10/14 5:05:36", 16000218931, RIGHT, 3548.00, 25.00, 1143.00, 7.05, 96.20
RIGHT, 48695094, "2023/10/14 5:17:52", 16000015862, RIGHT, 9775.00, 78.00, 3455.00, 7.98, 81.03
RIGHT, 48740727, "2023/10/14 5:18:37", 16000217412, LEFT, 10094.00, 74.00, 3104.00, 7.33, 94.46
RIGHT, 48801853, "2023/10/14 5:19:39", 16000213436, RIGHT, 8030.00, 62.00, 2256.00, 7.72, 93.13
RIGHT, 48866212, "2023/10/14 5:20:43", 16000213436, LEFT, 968.00, 9.00, 277.00, 9.30, 76.78
RIGHT, 48892783, "2023/10/14 5:21:10", 16000218931, LEFT, 15049.00, 115.00, 5881.00, 7.64, 79.72
RIGHT, 48901390, "2023/10/14 5:21:18", 16000213436, LEFT, 536.00, 6.00, 221.00, 11.19, 52.50
RIGHT, 48922789, "2023/10/14 5:21:40", 16000218931, RIGHT, 1160.00, 11.00, 426.00, 9.48, 66.73
RIGHT, 49218364, "2023/10/14 5:26:36", 16000015862, LEFT, 10471.00, 85.00, 3726.00, 8.12, 79.35
RIGHT, 49309854, "2023/10/14 5:28:07", 16000218931, RIGHT, 6771.00, 49.00, 2095.00, 7.24, 95.43
RIGHT, 49723566, "2023/10/14 5:35:01", 16000213436, RIGHT, 12265.00, 92.00, 3991.00, 7.50, 89.93
RIGHT, 49749066, "2023/10/14 5:35:27", 16000218931, RIGHT, 2467.00, 19.00, 756.00, 7.70, 90.05
RIGHT, 49784655, "2023/10/14 5:36:02", 16000218931, RIGHT, 2074.00, 17.00, 675.00, 8.20, 82.29
RIGHT, 50056892, "2023/10/14 5:40:35", 16000015862, RIGHT, 3896.00, 35.00, 1343.00, 8.98, 72.94
RIGHT, 50776957, "2023/10/14 5:52:35", 16000213436, RIGHT, 711.00, 8.00, 231.00, 11.25, 60.00
RIGHT, 51167505, "2023/10/14 5:59:06", 16000015862, RIGHT, 16328.00, 131.00, 5670.00, 8.02, 81.36
RIGHT, 52348378, "2023/10/14 6:18:48", 16000015862, LEFT, 9527.00, 79.00, 3296.00, 8.29, 78.87
RIGHT, 53021721, "2023/10/14 6:30:02", 16000015862, LEFT, 4828.00, 42.00, 1800.00, 8.70, 72.10
RIGHT, 53639232, "2023/10/14 6:40:20", 16000089249, LEFT, 2809.00, 24.00, 1033.00, 8.54, 74.00
RIGHT, 53708562, "2023/10/14 6:41:30", 16000089249, RIGHT, 3365.00, 29.00, 1380.00, 8.62, 68.45
RIGHT, 53764371, "2023/10/14 6:42:25", 16000089249, LEFT, 6622.00, 52.00, 2676.00, 7.85, 75.88
RIGHT, 54186227, "2023/10/14 6:49:28", 16000089249, RIGHT, 10072.00, 81.00, 4209.00, 8.04, 72.38
RIGHT, 54190282, "2023/10/14 6:49:32", 16000089249, RIGHT, 1849.00, 15.00, 774.00, 8.11, 71.67
RIGHT, 54678469, "2023/10/14 6:57:40", 16000015862, LEFT, 9698.00, 80.00, 3157.00, 8.25, 81.76
RIGHT, 54713867, "2023/10/14 6:58:16", 16000089249, LEFT, 5849.00, 50.00, 2314.00, 8.55, 70.70
RIGHT, 55426631, "2023/10/14 7:10:09", 16000089249, RIGHT, 9753.00, 73.00, 3185.00, 7.48, 89.97
RIGHT, 60261443, "2023/10/14 8:30:48", 16000213436, LEFT, 8147.00, 55.00, 2158.00, 6.75, 108.89
RIGHT, 60360763, "2023/10/14 8:32:28", 16000218931, RIGHT, 3834.00, 32.00, 1298.00, 8.35, 79.25
RIGHT, 60493852, "2023/10/14 8:34:41", 16000217412, LEFT, 3672.00, 30.00, 1121.00, 8.17, 85.03
RIGHT, 60630591, "2023/10/14 8:36:58", 16000218931, RIGHT, 4709.00, 34.00, 1420.00, 7.22, 96.74
RIGHT, 60649451, "2023/10/14 8:37:17", 16000217412, RIGHT, 3237.00, 22.00, 866.00, 6.80, 107.77
RIGHT, 60662905, "2023/10/14 8:37:30", 16000015862, LEFT, 11587.00, 93.00, 4001.00, 8.03, 81.57
RIGHT, 60684183, "2023/10/14 8:37:52", 16000213436, RIGHT, 3799.00, 27.00, 1045.00, 7.11, 102.00
RIGHT, 60805833, "2023/10/14 8:39:53", 16000218931, LEFT, 13001.00, 99.00, 4743.00, 7.61, 83.41
RIGHT, 60869204, "2023/10/14 8:40:57", 16000218931, RIGHT, 1409.00, 14.00, 541.00, 9.94, 62.00
RIGHT, 60877949, "2023/10/14 8:41:06", 16000218931, LEFT, 2167.00, 16.00, 685.00, 7.38, 92.62
RIGHT, 61271858, "2023/10/14 8:47:40", 16000217412, RIGHT, 13885.00, 104.00, 4498.00, 7.49, 90.26
RIGHT, 61285617, "2023/10/14 8:47:54", 16000089249, LEFT, 6217.00, 48.00, 2323.00, 7.72, 81.12
RIGHT, 62034340, "2023/10/14 9:00:23", 16000089249, RIGHT, 5749.00, 47.00, 2203.00, 8.18, 75.45
RIGHT, 62727670, "2023/10/14 9:11:57", 16000089249, RIGHT, 8169.00, 61.00, 3001.00, 7.47, 84.72
RIGHT, 63112437, "2023/10/14 9:18:22", 16000217412, RIGHT, 268.00, 3.00, 99.00, 11.19, 56.33
RIGHT, 63153156, "2023/10/14 9:19:03", 16000217412, RIGHT, 4376.00, 22.00, 963.00, 5.03, 155.14
RIGHT, 63162181, "2023/10/14 9:19:12", 16000217412, RIGHT, 2889.00, 15.00, 656.00, 5.19, 148.87
RIGHT, 63180684, "2023/10/14 9:19:30", 16000217412, LEFT, 500.00, 3.00, 193.00, 6.00, 102.33
RIGHT, 70852542, "2023/10/14 11:27:29", 16000213436, RIGHT, 6946.00, 45.00, 1917.00, 6.48, 111.76
RIGHT, 72481066, "2023/10/14 11:54:39", 16000015862, LEFT, 3061.00, 27.00, 1089.00, 8.82, 73.04
RIGHT, 72664850, "2023/10/14 11:57:43", 16000015862, RIGHT, 8163.00, 64.00, 2893.00, 7.84, 82.34
RIGHT, 76597804, "2023/10/14 13:03:20", 16000218931, LEFT, 15169.00, 109.00, 5363.00, 7.19, 89.96
RIGHT, 76620346, "2023/10/14 13:03:42", 16000218931, LEFT, 1576.00, 13.00, 523.00, 8.25, 81.00
RIGHT, 76962875, "2023/10/14 13:09:25", 16000217412, LEFT, 5106.00, 41.00, 1566.00, 8.03, 86.34
RIGHT, 76968555, "2023/10/14 13:09:31", 16000217412, LEFT, 4596.00, 29.00, 1321.00, 6.31, 112.93
RIGHT, 78111769, "2023/10/14 13:28:35", 16000217412, RIGHT, 6542.00, 50.00, 2312.00, 7.64, 84.60
RIGHT, 78117592, "2023/10/14 13:28:41", 16000217412, RIGHT, 1530.00, 9.00, 405.00, 5.88, 125.00
RIGHT, 82602353, "2023/10/14 14:43:30", 16000089249, RIGHT, 348.00, 4.00, 137.00, 11.49, 52.75
RIGHT, 82998963, "2023/10/14 14:50:07", 16000089249, RIGHT, 10365.00, 81.00, 4053.00, 7.81, 77.93
RIGHT, 83295717, "2023/10/14 14:55:04", 16000089249, RIGHT, 12631.00, 90.00, 4119.00, 7.13, 94.58
RIGHT, 83600742, "2023/10/14 15:00:09", 16000218931, RIGHT, 6950.00, 40.00, 1779.00, 5.76, 129.27
RIGHT, 83722863, "2023/10/14 15:02:11", 16000218931, LEFT, 6355.00, 50.00, 2157.00, 7.87, 83.96
RIGHT, 83731748, "2023/10/14 15:02:20", 16000218931, LEFT, 3419.00, 24.00, 1113.00, 7.02, 96.08
RIGHT, 83802618, "2023/10/14 15:03:31", 16000015862, LEFT, 11956.00, 97.00, 4072.00, 8.11, 81.28
RIGHT, 84003689, "2023/10/14 15:06:52", 16000218931, LEFT, 3258.00, 28.00, 1108.00, 8.59, 76.79
RIGHT, 84065237, "2023/10/14 15:07:54", 16000218931, RIGHT, 6860.00, 55.00, 2602.00, 8.02, 77.42
RIGHT, 84077086, "2023/10/14 15:08:06", 16000089249, LEFT, 5611.00, 42.00, 1908.00, 7.49, 88.17
RIGHT, 84096004, "2023/10/14 15:08:25", 16000015862, RIGHT, 2936.00, 27.00, 1085.00, 9.20, 68.56
RIGHT, 84111006, "2023/10/14 15:08:40", 16000089249, RIGHT, 1753.00, 16.00, 762.00, 9.13, 61.94
RIGHT, 84115211, "2023/10/14 15:08:44", 16000089249, RIGHT, 652.00, 6.00, 265.00, 9.20, 64.50
RIGHT, 88161228, "2023/10/14 16:16:14", 16000213436, RIGHT, 7799.00, 53.00, 2510.00, 6.80, 99.79
RIGHT, 89481451, "2023/10/14 16:38:15", 16000015862, RIGHT, 5273.00, 41.00, 1649.00, 7.78, 88.39
RIGHT, 90304313, "2023/10/14 16:51:59", 16000218931, RIGHT, 2218.00, 18.00, 722.00, 8.12, 83.11
RIGHT, 90522626, "2023/10/14 16:55:37", 16000218931, RIGHT, 4996.00, 34.00, 1465.00, 6.81, 103.85
RIGHT, 90621820, "2023/10/14 16:57:17", 16000218931, RIGHT, 4860.00, 36.00, 1567.00, 7.41, 91.47
RIGHT, 94848813, "2023/10/14 18:07:47", 16000213436, LEFT, 9458.00, 67.00, 3057.00, 7.08, 95.54
RIGHT, 94955969, "2023/10/14 18:09:35", 16000015862, LEFT, 8383.00, 66.00, 2750.00, 7.87, 85.35
RIGHT, 95335465, "2023/10/14 18:15:54", 16000015862, LEFT, 5936.00, 38.00, 1506.00, 6.40, 116.58
RIGHT, 95551870, "2023/10/14 18:19:31", 16000218931, RIGHT, 4796.00, 36.00, 1305.00, 7.51, 96.97
RIGHT, 95560937, "2023/10/14 18:19:40", 16000015862, LEFT, 3219.00, 25.00, 902.00, 7.77, 92.68
RIGHT, 95676090, "2023/10/14 18:21:35", 16000218931, LEFT, 4274.00, 36.00, 1393.00, 8.42, 80.03
RIGHT, 95711248, "2023/10/14 18:22:10", 16000015862, LEFT, 13586.00, 108.00, 4638.00, 7.95, 82.85
RIGHT, 95749610, "2023/10/14 18:22:49", 16000218931, RIGHT, 2802.00, 20.00, 826.00, 7.14, 98.80
RIGHT, 95882514, "2023/10/14 18:25:02", 16000213436, RIGHT, 10381.00, 60.00, 2430.00, 5.78, 132.52
RIGHT, 96164837, "2023/10/14 18:29:44", 16000218931, RIGHT, 4885.00, 34.00, 1277.00, 6.96, 106.12
RIGHT, 96206690, "2023/10/14 18:30:26", 16000213436, LEFT, 10114.00, 72.00, 3042.00, 7.12, 98.22
RIGHT, 96209494, "2023/10/14 18:30:29", 16000213436, LEFT, 1595.00, 10.00, 420.00, 6.27, 117.50
RIGHT, 96218776, "2023/10/14 18:30:38", 16000015862, RIGHT, 3079.00, 24.00, 869.00, 7.79, 92.08
RIGHT, 96243630, "2023/10/14 18:31:03", 16000217412, RIGHT, 8551.00, 58.00, 2332.00, 6.78, 107.22
RIGHT, 96256931, "2023/10/14 18:31:17", 16000089249, LEFT, 6369.00, 53.00, 2434.00, 8.32, 74.25
RIGHT, 96319657, "2023/10/14 18:32:19", 16000089249, RIGHT, 8995.00, 72.00, 3850.00, 8.00, 71.46
RIGHT, 96442163, "2023/10/14 18:34:22", 16000218931, LEFT, 3674.00, 29.00, 1236.00, 7.89, 84.07
RIGHT, 96689462, "2023/10/14 18:38:30", 16000218931, LEFT, 6749.00, 54.00, 2142.00, 8.00, 85.31
RIGHT, 96725860, "2023/10/14 18:39:06", 16000218931, RIGHT, 3432.00, 24.00, 1074.00, 6.99, 98.25
RIGHT, 96752521, "2023/10/14 18:39:33", 16000217412, RIGHT, 5421.00, 46.00, 1985.00, 8.49, 74.70
RIGHT, 96845842, "2023/10/14 18:41:06", 16000213436, RIGHT, 3386.00, 26.00, 984.00, 7.68, 92.38
RIGHT, 96951083, "2023/10/14 18:42:51", 16000089249, RIGHT, 11023.00, 85.00, 3737.00, 7.71, 85.72
RIGHT, 96973329, "2023/10/14 18:43:14", 16000015862, LEFT, 8156.00, 68.00, 2951.00, 8.34, 76.54
RIGHT, 97276822, "2023/10/14 18:48:17", 16000218931, RIGHT, 6152.00, 47.00, 2042.00, 7.64, 87.45
RIGHT, 97286470, "2023/10/14 18:48:27", 16000217412, RIGHT, 7232.00, 57.00, 2385.00, 7.88, 85.04
RIGHT, 97322325, "2023/10/14 18:49:03", 16000213436, RIGHT, 5026.00, 34.00, 1356.00, 6.76, 107.94
RIGHT, 97423379, "2023/10/14 18:50:44", 16000015862, RIGHT, 6799.00, 57.00, 2384.00, 8.38, 77.46
RIGHT, 97483328, "2023/10/14 18:51:44", 16000218931, RIGHT, 6152.00, 46.00, 1974.00, 7.48, 90.83
RIGHT, 97741979, "2023/10/14 18:56:03", 16000089249, LEFT, 5385.00, 44.00, 2124.00, 8.17, 74.11
RIGHT, 97840238, "2023/10/14 18:57:41", 16000218931, LEFT, 4382.00, 37.00, 1596.00, 8.44, 75.30
RIGHT, 97847894, "2023/10/14 18:57:49", 16000015862, RIGHT, 7843.00, 63.00, 2592.00, 8.03, 83.35
RIGHT, 97935740, "2023/10/14 18:59:17", 16000217412, LEFT, 5148.00, 44.00, 1733.00, 8.55, 77.61
RIGHT, 98081499, "2023/10/14 19:01:43", 16000015862, LEFT, 6769.00, 59.00, 2517.00, 8.72, 72.07
RIGHT, 98124168, "2023/10/14 19:02:25", 16000218931, RIGHT, 3720.00, 30.00, 1281.00, 8.06, 81.30
RIGHT, 98131117, "2023/10/14 19:02:32", 16000218931, LEFT, 3438.00, 27.00, 1169.00, 7.85, 84.04
RIGHT, 98142791, "2023/10/14 19:02:44", 16000015862, LEFT, 480.00, 3.00, 86.00, 6.25, 131.33
RIGHT, 98251468, "2023/10/14 19:04:33", 16000089249, LEFT, 6097.00, 51.00, 2244.00, 8.36, 75.55
RIGHT, 98264530, "2023/10/14 19:04:46", 16000217412, LEFT, 7470.00, 61.00, 2719.00, 8.17, 77.89
RIGHT, 98293041, "2023/10/14 19:05:14", 16000015862, RIGHT, 6880.00, 54.00, 2138.00, 7.85, 87.81
RIGHT, 98534621, "2023/10/14 19:09:16", 16000213436, LEFT, 8428.00, 63.00, 2461.00, 7.48, 94.71
RIGHT, 98601278, "2023/10/14 19:10:23", 16000089249, LEFT, 5013.00, 43.00, 1989.00, 8.58, 70.33
RIGHT, 98642717, "2023/10/14 19:11:04", 16000218931, RIGHT, 6644.00, 52.00, 2318.00, 7.83, 83.19
RIGHT, 98842736, "2023/10/14 19:14:25", 16000218931, LEFT, 3437.00, 28.00, 1152.00, 8.15, 81.61
RIGHT, 98860569, "2023/10/14 19:14:42", 16000217412, LEFT, 5622.00, 46.00, 1808.00, 8.18, 82.91
RIGHT, 98979680, "2023/10/14 19:16:42", 16000089249, RIGHT, 12406.00, 95.00, 5385.00, 7.66, 73.91
RIGHT, 99072076, "2023/10/14 19:18:14", 16000218931, RIGHT, 3169.00, 27.00, 1032.00, 8.52, 79.15
RIGHT, 99080002, "2023/10/14 19:18:22", 16000213436, RIGHT, 5900.00, 41.00, 1530.00, 6.95, 106.59
RIGHT, 99096103, "2023/10/14 19:18:38", 16000218931, RIGHT, 1387.00, 13.00, 549.00, 9.37, 64.46
RIGHT, 99172548, "2023/10/14 19:19:55", 16000015862, RIGHT, 2842.00, 24.00, 963.00, 8.44, 78.29
RIGHT, 99421210, "2023/10/14 19:24:04", 16000217412, RIGHT, 4723.00, 39.00, 1655.00, 8.26, 78.67
RIGHT, 99479995, "2023/10/14 19:25:02", 16000015862, LEFT, 2032.00, 16.00, 630.00, 7.87, 87.62
RIGHT, 99497725, "2023/10/14 19:25:20", 16000015862, RIGHT, 16449.00, 130.00, 6024.00, 7.90, 80.19
